MARID,LATITUDE,LONGITUDE,MAR_SCORE,TOTAL_BICYCLES,TOTAL_PEDESTRIANS
28753,38.893143,-76.948423,200,0,0
36087,38.862154,-76.958571,200,0,0
904616,38.90596,-77.066075,100,0,0
294553,38.928177,-76.957742,100,0,0
51396,38.930985,-76.974422,200,0,0
218263,38.907707,-77.032621,100,0,0
303038,38.930523,-77.014958,200,0,0
218109,38.901667,-77.032705,200,1,0
225316,38.909493,-77.026247,200,0,0
62567,38.879881,-76.983282,200,0,0
288681,38.885574,-76.918741,200,0,0
276621,38.830049,-77.006103,200,0,0
288878,38.898771,-76.926166,85,0,0
230862,38.932393,-77.031328,200,0,0
224751,38.924141,-77.075598,200,0,0
20643,38.910229,-76.938114,200,0,0
225823,38.911585,-77.022943,200,0,0
20786,38.926424,-77.007278,100,0,0
243485,38.963126,-77.027411,200,0,0
251769,38.952795,-77.024594,200,0,0
146796,38.855383,-76.962483,200,0,0
81451,38.901476,-76.927658,100,0,0
228270,38.922277,-77.009043,200,0,0
285413,38.98331,-77.025898,200,0,0
285453,38.95627,-77.025993,100,0,0
302162,38.903296,-77.039754,200,0,0
904803,38.876498,-76.991534,100,0,0
300396,38.901149,-77.022275,200,0,0
46158,38.874293,-76.969511,100,0,0
71029,38.886034,-76.989527,200,0,0
317191,38.884075,-76.994708,200,0,0
310531,38.898602,-77.009068,200,0,0
287805,38.917365,-76.960892,200,0,0
813705,38.88374,-76.999512,100,0,0
308409,38.879025,-77.001717,85,0,0
272015,38.90565,-77.062351,100,0,0
25724,38.940726,-76.988555,100,0,0
298187,38.888908,-76.914461,200,0,0
218180,38.933711,-77.030869,100,0,0
274047,38.896524,-77.051915,200,0,0
812166,38.936592,-77.029842,100,0,0
258287,38.939739,-77.037271,100,0,0
308756,38.925426,-77.003074,200,0,0
311752,38.900867,-77.023977,200,0,0
53218,38.910701,-77.008846,200,0,0
57825,38.912598,-77.008742,200,0,0
253535,38.979567,-77.027001,200,0,0
312487,38.939989,-76.980151,88,0,0
69927,38.93359,-76.98983,100,0,0
285530,38.905422,-77.014816,200,0,0
242021,38.905654,-77.036534,200,0,0
307106,38.911128,-77.032213,100,0,0
292757,38.89584,-77.051726,200,0,0
905137,38.895133,-76.94916,100,0,0
902421,38.950726,-77.067325,100,0,0
277762,38.887544,-77.021947,200,0,0
307264,38.921023,-76.98972,200,0,0
801052,38.872154,-76.968969,100,0,0
80670,38.879789,-77.020114,200,0,0
286618,38.898012,-76.973994,200,0,0
902896,38.915909,-77.017332,100,0,0
50475,38.875192,-76.97452,200,0,0
279942,38.900512,-77.041462,200,0,0
262912,38.959384,-77.068038,100,0,0
906658,38.912769,-77.066181,87.5,0,0
33557,38.887583,-76.954908,85,0,0
239811,38.90326,-77.025075,100,0,0
221266,38.931645,-77.066142,200,0,0
3698,38.965099,-77.002104,200,0,0
237843,38.90978,-77.014861,200,0,0
287346,38.908897,-77.004593,200,0,0
276467,38.87492,-77.01159,200,0,0
255855,38.953974,-77.036041,200,0,0
276032,38.963341,-77.074665,200,0,0
76102,38.90908,-77.005013,200,0,0
307264,38.920849,-76.989482,100,0,0
302476,38.903805,-76.980979,200,0,0
226492,38.92264,-77.044431,200,0,0
289044,38.934908,-76.993654,100,0,0
218615,38.902647,-77.046505,200,0,0
295900,38.865212,-76.951654,200,0,0
10785,38.890034,-76.926055,100,0,0
301047,38.934447,-76.964,88,0,0
225924,38.909434,-77.04204,200,0,0
220536,38.952411,-77.067687,200,0,0
295147,38.943314,-77.032315,200,0,0
226297,38.926448,-77.039494,200,0,0
294182,38.907142,-77.03688,200,0,0
232481,38.925757,-77.024324,200,0,0
307571,38.898304,-77.01519,200,0,0
64334,38.859314,-76.98874,100,0,0
47767,38.931214,-76.971704,200,0,0
278777,38.902939,-77.021919,200,0,0
218683,38.91099,-77.020118,200,0,0
294467,38.903737,-77.013024,200,0,0
262646,38.927529,-77.07319,200,0,0
237372,38.91112,-77.016827,200,0,0
294515,38.960218,-77.030685,100,0,0
286018,38.908318,-76.978827,100,0,0
33519,38.918164,-76.958527,200,0,0
903104,38.922064,-76.960568,100,0,0
304441,38.920064,-76.957562,200,0,0
803362,38.882902,-77.023938,100,0,0
811209,38.907804,-76.979955,100,0,0
271914,38.905775,-77.067851,200,0,0
279356,38.913452,-77.022177,200,0,0
56951,38.868366,-76.968754,100,0,0
239834,38.895459,-77.025344,200,0,0
238363,38.9002,-77.012913,200,0,0
289390,38.900099,-77.01688,200,0,0
294359,38.919146,-77.036496,200,0,0
238443,38.914094,-77.020161,200,0,0
224803,38.924953,-77.080247,100,0,0
273234,38.912179,-77.068982,200,0,0
41834,38.893355,-76.977282,200,0,1
147414,38.827474,-77.005819,200,0,0
288679,38.958133,-77.00151,200,0,0
278783,38.902968,-77.038784,200,0,0
31978,38.839056,-76.99382,200,0,0
285896,38.915754,-77.005315,200,0,0
35557,38.883471,-76.957545,200,0,0
243354,38.898449,-77.022191,100,0,0
242502,38.901901,-77.045493,100,0,0
286427,38.917217,-76.978528,200,0,0
243333,38.911642,-77.046853,100,0,0
272424,38.908838,-77.064098,200,0,0
285504,38.904835,-77.029623,200,0,0
20671,38.894583,-76.937317,100,0,0
294226,38.909637,-77.043439,200,0,0
242522,38.898145,-77.048835,85.26000214,0,0
69806,38.86697,-76.987301,200,0,0
307896,38.88543,-77.031867,85,0,0
42177,38.920052,-77.002028,100,0,0
303320,38.922707,-76.958269,100,0,0
42553,38.927719,-76.968389,100,0,0
48967,38.874461,-76.971676,100,0,0
308248,38.917204,-77.024152,200,0,0
255302,38.94187,-77.031399,100,0,0
302477,38.920495,-76.994145,100,0,0
285024,38.919518,-77.098502,88,0,0
287321,38.855655,-76.986796,88,0,0
253189,38.961577,-77.028371,98.86000061,0,0
240229,38.909443,-77.032618,88,0,0
255131,38.949737,-77.032708,100,0,0
223208,38.937626,-77.076052,100,0,0
279802,38.895849,-77.039457,100,0,0
242573,38.913665,-77.045186,100,0,0
802683,38.8732,-77.017555,100,0,0
241871,38.916848,-77.037038,200,0,0
804640,38.860401,-76.994488,100,0,0
805769,38.842377,-76.99351,100,0,0
13306,38.843091,-76.998853,100,0,0
28524,38.883595,-76.990246,85,0,0
276855,38.880449,-77.025816,100,0,0
239814,38.900867,-77.025479,100,0,0
228314,38.929556,-77.016442,100,0,0
49904,38.862346,-76.959354,100,0,0
811359,38.954456,-77.014783,100,0,0
807842,38.902524,-77.028854,100,0,0
14557,38.903479,-76.92735,100,0,0
243303,38.9042,-77.040276,100,0,0
26811,38.890883,-76.943849,100,0,0
904612,38.931239,-77.012151,100,0,0
76102,38.908659,-77.005281,85,0,0
261692,38.913958,-77.064258,88,0,0
800944,38.948074,-77.077217,100,0,0
306085,38.934154,-77.024213,100,0,0
286954,38.859747,-76.96994,100,0,0
295060,38.916948,-76.955572,100,0,0
810314,38.907044,-77.037659,100,0,0
907207,38.964901,-77.070233,87.5,0,0
814964,38.903191,-76.982939,100,0,0
815195,38.965164,-77.008623,100,0,0
902588,38.892018,-76.994961,100,0,0
242686,38.907242,-77.045848,100,0,0
800811,38.905795,-77.013528,100,0,0
294395,38.887707,-76.975513,88,0,0
806797,38.925439,-77.073188,100,0,0
75595,38.903023,-76.978076,200,0,0
276851,38.879535,-77.01217,100,0,0
806479,38.876458,-77.013205,100,0,0
149747,38.954346,-77.008183,200,0,0
804821,38.853134,-76.964041,100,0,0
279639,38.905232,-77.058323,100,0,0
311079,38.911124,-77.02218,100,0,0
234112,38.934589,-77.03686,100,0,0
218263,38.907707,-77.032621,100,0,0
801413,38.947315,-77.065344,100,0,0
301270,38.970132,-77.03637,100,0,0
906083,38.919535,-77.045,87.5,0,0
904140,38.927835,-77.026086,87.5,0,0
223105,38.945474,-77.06473,100,0,0
905630,38.897354,-77.04491,87.5,0,0
279712,38.907721,-77.069513,100,0,0
286312,38.878815,-76.982019,200,0,0
308556,38.9235,-77.050799,100,0,0
38847,38.851306,-76.967022,100,0,0
297813,38.900112,-76.979888,100,0,0
219298,38.939165,-77.060604,88,0,0
147829,38.86228,-76.997581,200,0,0
236502,38.929688,-77.039295,85,0,0
300062,38.905408,-77.061184,100,0,0
806051,38.901993,-77.025987,100,0,0
265491,38.932417,-77.085616,100,0,0
48967,38.874461,-76.971676,100,0,0
800022,38.91032,-76.935519,100,0,0
302715,38.930596,-77.031701,200,0,0
901038,38.925582,-76.988114,100,0,0
300627,38.903454,-77.019417,200,0,0
242668,38.909465,-77.04514,200,0,0
226820,38.913024,-77.012158,85,0,0
230713,38.932231,-77.03015,200,0,0
273874,38.901985,-77.058633,200,0,0
287752,38.84975,-76.980501,85,0,0
43640,38.927199,-76.967284,200,0,0
242565,38.91468,-77.04525,200,0,0
305174,38.896757,-76.947537,86.27999878,0,0
302003,38.909498,-77.032336,200,0,0
303356,38.884923,-77.005447,200,0,0
303116,38.877009,-76.978302,200,0,0
286332,38.916524,-76.98135,100,0,0
294355,38.8921,-77.041731,200,0,0
276101,38.958351,-77.028404,200,1,0
901322,38.937336,-77.066387,100,0,0
308611,38.927573,-77.073202,200,0,0
242016,38.907473,-77.038101,200,0,0
277762,38.887563,-77.021916,200,0,0
279383,38.899594,-77.041705,200,0,0
301198,38.901238,-76.945744,200,0,0
252566,38.937644,-77.023316,200,0,0
900038,38.90964,-77.028906,100,0,0
278914,38.904416,-77.032371,200,0,0
58468,38.865899,-76.980306,100,0,0
804955,38.899812,-77.023457,100,0,0
62625,38.863635,-76.98386,200,0,0
267347,38.942817,-77.092618,200,0,0
57601,38.91007,-76.986915,100,0,0
301062,38.917317,-76.995487,200,0,0
17653,38.9473,-76.990229,200,0,0
906892,38.889799,-76.977257,87.5,0,0
232587,38.926851,-77.025979,200,1,0
310434,38.876482,-77.004159,200,0,0
146324,38.909511,-77.000371,200,0,0
903019,38.861797,-76.999214,100,0,0
26502,38.871166,-76.938491,200,0,0
290102,38.911388,-77.009477,200,0,0
900682,38.948265,-77.032724,100,0,0
30064,38.892422,-76.951233,200,0,0
224273,38.925299,-77.078878,100,0,0
295882,38.839451,-76.998452,100,0,0
284547,38.972347,-77.016487,100,0,0
278183,38.859303,-76.99519,200,0,0
33069,38.884005,-76.954581,200,0,0
223269,38.951136,-77.067651,200,0,0
304443,38.888223,-77.01513,200,0,0
300822,38.908834,-77.003353,200,0,0
279531,38.917218,-77.068209,88,0,0
302684,38.901339,-77.031963,200,0,0
249619,38.937895,-77.023052,200,0,0
46455,38.860703,-76.994209,200,0,0
26681,38.87067,-76.942381,200,0,0
813658,38.934472,-76.991976,100,0,0
276681,38.88259,-77.021895,200,0,0
251254,38.975512,-77.020756,200,0,0
237159,38.896154,-77.009696,200,0,0
73463,38.941796,-76.990236,200,0,0
303732,38.906891,-77.004576,200,0,0
241781,38.905678,-77.038893,200,0,0
235836,38.921445,-77.038681,200,0,0
56144,38.900362,-76.977378,200,0,0
307513,38.921552,-77.047346,200,0,0
300972,38.898317,-77.031955,200,0,0
50762,38.864861,-76.989553,100,0,0
293192,38.894099,-77.027561,200,0,0
902998,38.933484,-77.072415,100,0,0
50762,38.864861,-76.989553,100,0,0
47563,38.922189,-76.990235,88,0,0
145783,38.86276,-76.948019,200,0,0
244650,38.951799,-77.013717,200,0,0
253573,38.983237,-77.026589,200,0,0
239130,38.899361,-77.027597,100,0,0
226091,38.905963,-77.011839,100,0,0
219266,38.936793,-77.058793,200,0,0
800098,38.895456,-77.011189,100,0,0
304157,38.892078,-77.0219,200,0,0
284269,38.919123,-77.022125,200,0,0
313419,38.899809,-77.029633,200,0,0
235577,38.919166,-77.040536,85,0,0
242479,38.904003,-77.04688,200,0,0
24223,38.868926,-76.940447,100,0,0
309752,38.896019,-77.040346,200,0,0
310400,38.911501,-77.04879,200,0,0
240966,38.901142,-77.041955,200,0,0
901931,38.936329,-77.024298,100,0,0
50557,38.871246,-76.97498,200,0,0
285329,38.966352,-77.035657,200,0,0
237570,38.902521,-77.018928,200,0,0
303115,38.889841,-76.964695,200,0,0
234108,38.934967,-77.036451,200,0,0
218299,38.900001,-77.034029,200,0,0
241847,38.918115,-77.037971,200,0,0
902485,38.901574,-76.94509,100,0,0
227353,38.916133,-77.009481,100,0,0
279626,38.904593,-77.056937,100,0,0
55826,38.894735,-76.978548,200,0,0
60554,38.917425,-76.979972,200,0,0
15524,38.950269,-76.989528,200,0,0
300368,38.917647,-76.966379,200,0,0
145796,38.864784,-76.950056,100,0,0
802028,38.933032,-76.991037,100,0,0
904871,38.925581,-76.980764,100,0,0
61761,38.863733,-76.983331,200,0,0
243334,38.902176,-77.039833,200,0,0
256413,38.983216,-77.036756,100,0,0
237015,38.907351,-77.009053,200,0,0
65466,38.893575,-76.985509,200,0,0
286122,38.911325,-77.005071,200,0,0
243076,38.903925,-77.036944,200,0,0
900690,38.844672,-76.988504,100,0,0
900011,38.900391,-77.056092,100,0,0
803677,38.915565,-77.004298,100,0,0
24096,38.825556,-77.008169,100,0,0
302093,38.900167,-77.010314,200,0,0
274635,38.966134,-77.076632,200,0,0
279976,38.901336,-77.034593,200,0,0
284606,38.930327,-77.03302,200,0,0
79557,38.896326,-76.994754,200,0,0
258777,38.949957,-77.038902,200,0,0
902289,38.940722,-76.987137,100,0,0
305751,38.902515,-77.005887,200,0,0
903806,38.90281,-76.935631,100,0,0
309785,38.908923,-77.043379,200,0,0
287288,38.918978,-76.968349,100,0,0
300970,38.897687,-77.032274,200,0,0
76197,38.877977,-77.009514,200,0,0
297631,38.89627,-77.021723,200,0,0
246295,38.964769,-77.020093,200,0,0
279880,38.899141,-77.028456,200,0,0
273835,38.905189,-77.061544,100,0,0
910873,38.92234,-77.022258,100,0,0
15646,38.89221,-76.999301,200,0,0
901230,38.895399,-77.043472,100,0,0
285,38.90043,-76.99584,200,0,0
25720,38.940818,-76.992674,200,0,0
81670,38.922491,-76.993848,100,0,0
238718,38.89307,-77.021027,100,0,0
148901,38.894874,-76.923235,100,0,0
238715,38.89578,-77.020489,200,0,0
276935,38.910504,-77.059726,100,0,0
907010,38.903738,-77.03195,100,0,0
903972,38.896105,-77.031962,100,0,0
240920,38.904198,-77.029623,87.76999664,0,0
250299,38.957095,-77.023682,200,0,0
279219,38.909825,-77.035541,200,0,0
236905,38.908717,-77.009406,200,0,0
155897,38.861275,-76.999162,200,0,0
299624,38.832121,-77.007468,200,0,0
314718,38.882143,-77.027225,200,0,0
300335,38.911387,-77.01969,200,0,0
242926,38.925749,-77.029701,200,1,0
309343,38.89613,-77.019905,200,0,0
1816,38.893745,-76.996707,200,0,0
150349,38.861058,-76.969734,200,0,0
59058,38.912242,-76.934121,200,0,0
294873,38.887567,-77.028116,200,0,0
265902,38.958382,-77.084087,200,0,0
222948,38.947092,-77.07763,85.25,0,0
903632,38.958352,-77.028235,100,0,0
311029,38.895979,-77.043466,200,0,0
303116,38.877009,-76.978302,200,0,0
56163,38.927651,-76.979097,200,0,0
71980,38.923086,-76.989812,200,0,0
295084,38.896525,-77.031695,200,0,0
52920,38.887285,-77.003275,200,0,0
247317,38.947192,-77.020626,200,0,0
226276,38.912869,-77.038855,200,0,0
32378,38.890245,-76.952805,200,0,0
243242,38.897766,-77.010666,200,0,0
242912,38.909411,-77.009386,200,0,0
294396,38.878139,-76.961484,87.87999725,0,0
65912,38.887753,-76.986354,88,0,0
253590,38.982781,-77.027959,200,0,0
905030,38.937245,-76.990608,100,0,0
291547,38.911949,-77.076245,100,0,0
279626,38.904691,-77.057244,200,0,0
291700,38.894819,-77.028946,200,0,0
48790,38.87434,-76.971683,200,0,0
288861,38.899103,-76.994961,100,0,0
40774,38.830959,-77.001457,100,0,0
301066,38.892094,-77.031964,200,0,0
900722,38.902523,-77.039446,100,0,0
284351,38.923497,-77.052226,100,0,0
279976,38.901475,-77.034775,200,0,0
312744,38.902518,-77.015177,200,0,0
25802,38.884493,-77.009093,200,0,0
56130,38.920228,-76.978738,100,0,0
290011,38.94665,-77.007975,85.94999695,0,0
149138,38.92616,-77.005918,200,0,0
286582,38.914925,-76.985043,200,0,0
17292,38.889838,-76.932878,200,0,0
224798,38.935085,-77.083093,200,0,0
287987,38.89553,-76.95209,200,0,0
219959,38.927844,-77.054999,100,0,0
246296,38.96405,-77.019913,200,0,0
901567,38.853485,-76.983407,100,0,0
148642,38.892763,-76.910631,200,0,0
294324,38.896105,-77.031962,200,0,0
81407,38.901427,-76.931675,200,0,0
223060,38.940964,-77.059902,85.19000244,0,0
243304,38.90567,-77.041044,200,0,0
285441,38.918013,-77.02364,200,0,0
80824,38.900924,-76.975693,100,0,0
23052,38.942552,-76.983332,200,0,0
315051,38.892578,-77.036637,200,0,0
289113,38.928815,-77.006592,200,0,0
308003,38.901517,-77.024405,200,0,0
284498,38.925645,-77.032774,200,0,0
903521,38.915726,-77.012155,100,0,0
254613,38.95564,-77.027945,200,0,0
311506,38.943742,-77.032443,200,0,0
55824,38.898821,-76.977265,100,0,0
250361,38.95852,-77.024064,200,0,0
304846,38.908079,-77.002538,200,0,0
27226,38.893353,-76.944554,200,0,0
298455,38.902434,-77.032608,200,0,0
225923,38.909882,-77.028818,200,0,0
36087,38.861911,-76.95867,200,0,0
252566,38.938094,-77.023704,100,0,0
309359,38.857619,-76.969175,200,0,0
279729,38.895995,-77.014897,200,0,0
302718,38.928523,-77.033621,200,0,0
33977,38.883597,-76.955696,200,0,0
218563,38.915941,-77.021873,200,0,0
52267,38.892458,-76.998493,200,0,0
240923,38.90138,-77.029705,200,0,0
278199,38.858083,-76.995916,200,0,1
284347,38.923532,-77.051255,200,0,1
311048,38.952951,-77.078233,200,0,0
276677,38.879016,-77.011224,200,0,0
243036,38.911747,-77.032478,200,0,0
303118,38.87486,-77.040605,200,0,0
221661,38.933653,-77.070552,200,0,0
258331,38.94004,-77.036568,200,0,0
278177,38.84751,-76.96747,200,0,0
9205,38.881495,-76.923972,200,0,0
259401,38.952975,-77.012958,100,0,0
294199,38.892101,-77.050122,200,0,0
301159,38.895297,-76.948902,200,0,0
311611,38.900021,-76.983606,200,0,0
42653,38.882689,-77.009508,200,0,0
300968,38.95426,-77.027758,85,0,0
302108,38.895899,-77.02809,200,0,0
274799,38.905187,-77.052871,200,0,0
286124,38.899863,-76.985208,200,0,0
243365,38.926371,-77.013534,200,0,0
253943,38.971143,-77.024488,200,0,0
279611,38.900559,-77.05631,200,0,0
249465,38.955465,-77.016934,100,0,0
243225,38.936428,-77.037263,200,0,0
240645,38.903235,-77.029691,200,0,0
900608,38.835687,-77.007744,87.5,0,0
310230,38.895325,-77.031922,200,0,0
291849,38.939545,-77.084319,200,0,0
253395,38.969919,-77.027283,200,0,0
904064,38.957662,-77.016165,100,0,0
309454,38.887414,-77.013934,200,0,0
304441,38.920073,-76.957696,200,0,0
311031,38.873464,-76.970648,200,0,0
277927,38.874685,-77.008955,200,0,0
276424,38.902567,-77.059106,200,0,0
287155,38.857067,-76.989504,200,0,0
233558,38.930738,-77.037214,100,0,0
226216,38.919069,-77.036617,200,0,0
304637,38.892461,-77.050665,200,0,0
230353,38.936101,-77.029561,200,1,0
901196,38.843059,-76.999497,100,0,0
278297,38.846075,-76.996804,200,0,0
247815,38.937282,-77.021406,200,0,0
50933,38.960844,-77.004343,200,0,0
295147,38.94331,-77.032623,200,0,0
303204,38.891939,-77.062507,200,0,0
54544,38.87387,-76.978498,200,0,0
294975,38.905511,-77.048502,200,0,0
309265,38.904153,-77.027172,200,0,0
220630,38.943724,-77.061248,200,0,0
149109,38.900202,-76.984365,100,0,0
255453,38.944812,-77.036369,200,0,0
82882,38.903563,-76.923047,100,0,0
240999,38.915288,-77.043664,100,0,0
279603,38.899824,-77.055336,100,0,0
43640,38.927048,-76.967505,100,0,0
241292,38.905942,-77.042297,100,0,0
222231,38.940549,-77.076259,100,0,0
813752,38.895463,-77.021917,100,0,0
46710,38.92391,-76.963962,100,0,0
814401,38.86982,-76.96045,100,0,0
279563,38.902644,-77.048445,100,0,0
906919,38.956809,-77.00225,87.5,0,0
149566,38.884063,-76.951757,100,0,0
804961,38.884005,-76.957227,100,0,0
812182,38.916999,-77.02756,100,0,0
218299,38.900209,-77.034027,100,0,0
45842,38.937788,-76.969694,88,0,0
223060,38.940964,-77.059902,86.30000305,0,0
906268,38.863318,-76.991221,87.5,0,0
151153,38.900433,-76.99496,85,0,0
904942,38.909895,-77.044169,87.5,0,0
235687,38.923389,-77.040818,100,0,0
288186,38.891893,-76.938657,85,0,0
288132,38.902149,-76.942339,200,0,0
810762,38.89875,-77.023967,100,0,0
29606,38.895312,-76.94847,100,0,0
265944,38.959033,-77.085614,100,0,0
900821,38.898317,-77.031955,87.5,0,0
246865,38.954248,-77.021767,85,0,0
907343,38.905191,-77.061184,100,0,0
237830,38.909642,-77.013809,200,0,0
289021,38.901586,-76.981933,100,0,0
801531,38.896803,-76.926214,100,0,0
28225,38.831567,-77.011209,200,0,0
904022,38.934103,-76.974494,87.5,0,0
802550,38.87412,-76.972067,100,0,0
289558,38.917283,-76.975261,100,0,0
230404,38.934566,-77.027581,100,0,0
303059,38.851364,-76.978503,200,0,0
279241,38.908006,-77.037033,200,0,0
810013,38.861877,-76.959586,100,0,0
146661,38.842867,-76.990631,100,0,0
295243,38.90656,-76.950089,200,0,0
803152,38.909963,-76.986365,100,0,0
802521,38.967287,-77.023327,100,0,0
218311,38.917325,-77.035332,100,0,0
903689,38.958729,-77.008576,100,0,0
232954,38.930152,-77.024095,85,0,0
303528,38.876671,-77.000355,200,0,0
151263,38.87243,-76.936393,100,0,0
238461,38.913935,-77.020512,85,0,0
903722,38.917003,-77.036492,100,0,0
274840,38.959324,-77.083765,85,0,0
808007,38.991642,-77.035677,100,0,0
226955,38.913689,-77.012691,100,0,0
231867,38.923999,-77.029712,88,0,0
805361,38.946243,-77.066251,100,0,0
261704,38.914657,-77.064465,100,0,0
285,38.90056,-76.99584,85,0,0
310387,38.937936,-77.085883,100,0,0
256799,38.988864,-77.036691,100,0,0
310403,38.892838,-77.020351,200,0,0
224691,38.916834,-77.098431,85.70999908,0,0
228314,38.929652,-77.015648,200,0,0
233078,38.92353,-77.026493,200,0,0
256368,38.968752,-77.036824,200,0,0
309940,38.910512,-76.932115,200,0,0
302192,38.882305,-77.029519,200,0,0
243365,38.927761,-77.013752,100,0,0
238363,38.900147,-77.012879,200,0,0
242500,38.902648,-77.045775,100,0,0
240243,38.907242,-77.034566,200,1,0
279732,38.904475,-77.01648,200,0,0
900508,38.897343,-77.02809,100,0,0
306456,38.908803,-77.003748,200,0,0
907918,38.893082,-76.99845,100,0,0
903200,38.983832,-77.026579,100,0,0
235059,38.91621,-77.047447,200,0,0
253566,38.982809,-77.02681,200,0,0
48742,38.861131,-76.960179,200,0,0
278162,38.853356,-76.969521,200,0,0
312234,38.899059,-77.013598,200,0,0
241299,38.904203,-77.042949,100,0,0
286480,38.919488,-76.978223,100,0,0
222229,38.93488,-77.075091,100,0,0
241793,38.904048,-77.038885,200,0,0
309075,38.93418,-77.023973,200,0,0
288902,38.898919,-77.008878,200,0,0
72989,38.905095,-76.946316,200,0,0
279531,38.917461,-77.068396,200,0,0
902941,38.905238,-77.058109,100,0,0
277954,38.872452,-77.008554,200,0,0
252856,38.950336,-77.029425,200,0,0
294188,38.907246,-77.042064,200,0,0
67742,38.867316,-76.986416,100,0,0
278282,38.859025,-76.966671,200,0,0
304728,38.912675,-77.069245,200,0,0
81670,38.922472,-76.993666,200,0,0
303234,38.92163,-77.043191,200,0,0
285727,38.896769,-77.004438,200,0,0
309446,38.822745,-77.016594,200,0,0
906878,38.927539,-77.032516,100,0,1
58726,38.90819,-76.986382,100,0,0
312234,38.899178,-77.01366,200,0,0
69063,38.909094,-76.999129,200,0,0
245823,38.957567,-77.009075,200,0,0
287371,38.907742,-77.002036,200,0,0
255789,38.951871,-77.036415,200,0,0
22384,38.873158,-76.935519,200,0,0
225934,38.91046,-77.045799,200,0,0
240244,38.90571,-77.033612,200,0,0
285910,38.903659,-76.988865,200,0,0
238339,38.905607,-77.014437,200,0,0
253538,38.979582,-77.026713,200,0,0
259369,38.963076,-77.011166,200,0,0
79625,38.900208,-77.008606,200,0,0
237015,38.907276,-77.009191,200,0,0
30093,38.873024,-76.948811,200,0,0
234436,38.931723,-77.034697,100,0,0
221562,38.931748,-77.073519,200,0,0
286067,38.924567,-76.985595,200,0,0
310274,38.861906,-76.996675,200,0,0
300932,38.902524,-77.04346,200,0,0
24361,38.905618,-76.940288,200,0,0
285280,38.961428,-77.027996,200,0,0
315055,38.895532,-77.033612,200,0,1
248,38.88088,-76.983429,200,0,0
233667,38.933322,-77.038802,100,0,0
308076,38.916288,-77.03962,200,0,0
301549,38.941688,-77.091071,200,0,0
902805,38.823797,-76.998039,100,0,0
81190,38.901182,-76.996372,200,0,0
8393,38.884689,-76.921972,200,0,0
902166,38.902515,-77.003569,100,0,0
300586,38.91727,-77.00081,200,0,0
231208,38.930594,-77.027099,200,0,0
50475,38.875192,-76.97452,200,0,0
276615,38.831371,-77.007708,200,0,0
279940,38.899841,-77.022006,200,0,0
284266,38.919364,-77.040816,200,0,0
284669,38.93266,-77.023696,200,0,0
230697,38.932891,-77.029723,100,0,0
240206,38.912474,-77.034464,200,0,0
302472,38.926721,-77.012142,200,0,0
297511,38.845911,-77.008558,200,0,0
302208,38.903675,-77.038478,200,0,0
300816,38.897272,-76.954521,200,0,0
236430,38.928923,-77.036315,200,0,0
239802,38.905644,-77.025495,100,0,0
267739,38.95901,-77.086218,200,0,0
218969,38.914771,-77.054244,200,0,0
276826,38.882329,-77.023245,200,0,0
232775,38.927965,-77.025832,200,0,0
810967,38.906062,-77.041357,100,0,0
286919,38.875734,-76.970925,200,0,0
300087,38.90371,-77.066944,200,0,0
288100,38.897942,-76.945419,200,0,0
279678,38.905151,-77.064009,200,0,0
148949,38.911904,-76.93419,200,0,0
279642,38.893588,-77.016615,200,0,0
73122,38.944479,-77.004915,100,0,0
36510,38.842522,-77.00228,200,0,0
72298,38.878784,-76.990245,100,0,0
17539,38.883929,-77.018654,200,0,0
301450,38.90526,-77.05171,100,0,0
903552,38.901942,-76.98829,100,0,0
225206,38.938676,-77.029704,200,0,0
253188,38.962482,-77.028279,200,0,0
294963,38.910756,-77.026439,200,0,0
218274,38.909349,-77.009052,200,0,0
232528,38.926026,-77.024099,200,0,0
310029,38.903733,-77.005885,200,0,0
25758,38.940885,-76.980219,200,0,0
42489,38.882363,-77.016895,200,0,0
5769,38.946965,-77.008453,200,0,0
279978,38.901143,-77.020071,200,0,0
238358,38.905054,-77.015202,200,0,0
27881,38.870384,-76.946167,100,0,0
272111,38.90524,-77.057012,200,0,0
302397,38.942037,-77.062199,200,0,0
311479,38.897513,-76.967517,200,0,0
81677,38.901323,-77.003513,200,0,0
46073,38.862479,-76.998254,200,0,0
244557,38.948595,-77.015372,200,0,0
317213,38.901337,-77.041698,200,0,1
308511,38.90043,-77.001645,200,0,0
242946,38.917309,-77.022946,200,0,0
255910,38.956212,-77.036398,200,0,0
238950,38.897825,-77.019898,200,0,0
29803,38.910087,-77.007402,200,0,0
37015,38.931585,-76.97443,200,0,0
309458,38.878971,-77.035215,200,0,0
278300,38.845608,-76.997255,200,0,0
300503,38.916456,-77.009169,200,0,0
48505,38.920965,-77.003987,100,0,0
285004,38.917557,-77.096503,200,0,0
244189,38.940241,-77.015312,200,0,0
235882,38.924766,-77.036484,200,0,0
156536,38.91284,-76.938962,200,0,0
295060,38.916948,-76.955572,100,0,0
279954,38.900823,-77.035228,200,0,0
301919,38.879191,-77.005294,200,0,0
155412,38.88314,-76.963164,200,0,0
242916,38.895674,-77.009059,200,0,0
815073,38.930025,-76.956835,100,0,0
289827,38.857641,-76.9886,100,0,0
44081,38.87053,-76.965796,200,0,0
237015,38.907481,-77.009187,100,0,0
